year,state,fips,table_data,high_value,low_value,cpi,high_2018,low_2018
2014,Oklahoma,40,4.63,7.25,2.00,236.74,7.67,2.12
2014,Oregon,41,9.10,9.10,9.10,236.74,9.63,9.63
2014,Pennsylvania,42,7.25,7.25,7.25,236.74,7.67,7.67
2014,Rhode Island,44,8.00,8.00,8.00,236.74,8.46,8.46
2014,South Carolina,45,7.25,7.25,7.25,236.74,7.68,7.68
2014,South Dakota,46,7.25,7.25,7.25,236.74,7.67,7.67
2014,Tennessee,47,7.25,7.25,7.25,236.74,7.68,7.68
2014,Texas,48,7.25,7.25,7.25,236.74,7.67,7.67
2014,Utah,49,7.25,7.25,7.25,236.74,7.67,7.67
2014,Vermont,50,8.73,8.73,8.73,236.74,9.23,9.23
2014,Virginia,51,7.25,7.25,7.25,236.74,7.67,7.67
2014,Washington,53,9.32,9.32,9.32,236.74,9.86,9.86
2014,West Virginia,54,7.25,7.25,7.25,236.74,7.67,7.67
2014,Wisconsin,55,7.25,7.25,7.25,236.74,7.67,7.67
2014,Wyoming,56,5.15,5.15,5.15,236.74,5.45,5.45
2015,Alabama,1,7.25,7.25,7.25,237.02,7.69,7.69
2015,Alaska,2,8.75,8.75,8.75,237.02,9.24,9.24
2015,Arizona,4,8.05,8.05,8.05,237.02,8.50,8.50
2015,Arkansas,5,7.50,7.50,7.50,237.02,7.92,7.92
2015,California,6,9.00,9.00,9.00,237.02,9.51,9.51
2015,Colorado,8,8.23,8.23,8.23,237.02,8.69,8.69
2015,Connecticut,9,9.15,9.15,9.15,237.02,9.67,9.67
2015,Delaware,10,8.25,8.25,8.25,237.02,8.72,8.72
2015,District of Columbia,,10.50,10.50,10.50,237.02,11.09,11.09
2015,Federal (FLSA),,7.25,7.25,7.25,237.02,7.66,7.66
2015,Florida,12,8.05,8.05,8.05,237.02,8.50,8.50
2015,Georgia,13,5.15,5.15,5.15,237.02,5.44,5.44
2015,Hawaii,15,7.75,7.75,7.75,237.02,8.19,8.19
2015,Idaho,16,7.25,7.25,7.25,237.02,7.66,7.66
2015,Illinois,17,8.25,8.25,8.25,237.02,8.72,8.72
2015,Indiana,18,7.25,7.25,7.25,237.02,7.66,7.66
2015,Iowa,19,7.25,7.25,7.25,237.02,7.66,7.66
2015,Kansas,20,7.25,7.25,7.25,237.02,7.66,7.66
2015,Kentucky,21,7.25,7.25,7.25,237.02,7.66,7.66
2015,Louisiana,22,7.25,7.25,7.25,237.02,7.69,7.69
2015,Maine,23,7.50,7.50,7.50,237.02,7.92,7.92
2015,Maryland,24,8.25,8.25,8.25,237.02,8.72,8.72
2015,Massachusetts,25,9.00,9.00,9.00,237.02,9.51,9.51
2015,Michigan,26,8.15,8.15,8.15,237.02,8.61,8.61
2015,Minnesota,27,8.13,9.00,7.25,237.02,9.51,7.66
2015,Mississippi,28,7.25,7.25,7.25,237.02,7.69,7.69
2015,Missouri,29,7.65,7.65,7.65,237.02,8.08,8.08
2015,Montana,30,8.05,8.05,8.05,237.02,8.50,8.50
2015,Nebraska,31,8.00,8.00,8.00,237.02,8.45,8.45
2015,Nevada,32,7.75,8.25,7.25,237.02,8.72,7.66
2015,New Hampshire,33,7.25,7.25,7.25,237.02,7.66,7.66
2015,New Jersey,34,8.38,8.38,8.38,237.02,8.85,8.85
2015,New Mexico,35,7.50,7.50,7.50,237.02,7.92,7.92
2015,New York,36,8.75,8.75,8.75,237.02,9.24,9.24
2015,North Carolina,37,7.25,7.25,7.25,237.02,7.66,7.66
2015,North Dakota,38,7.25,7.25,7.25,237.02,7.66,7.66
2015,Ohio,39,7.68,8.10,7.25,237.02,8.56,7.66
2015,Oklahoma,40,4.63,7.25,2.00,237.02,7.66,2.11
2015,Oregon,41,9.25,9.25,9.25,237.02,9.77,9.77
2015,Pennsylvania,42,7.25,7.25,7.25,237.02,7.66,7.66
2015,Rhode Island,44,9.00,9.00,9.00,237.02,9.51,9.51
2015,South Carolina,45,7.25,7.25,7.25,237.02,7.69,7.69
2015,South Dakota,46,8.50,8.50,8.50,237.02,8.98,8.98
2015,Tennessee,47,7.25,7.25,7.25,237.02,7.69,7.69
2015,Texas,48,7.25,7.25,7.25,237.02,7.66,7.66
2015,Utah,49,7.25,7.25,7.25,237.02,7.66,7.66
2015,Vermont,50,9.15,9.15,9.15,237.02,9.67,9.67
2015,Virginia,51,7.60,7.25,7.25,237.02,7.66,7.66
2015,Washington,53,9.47,9.47,9.47,237.02,10.00,10.00
2015,West Virginia,54,8.00,8.00,8.00,237.02,8.45,8.45
2015,Wisconsin,55,7.25,7.25,7.25,237.02,7.66,7.66
2015,Wyoming,56,5.15,5.15,5.15,237.02,5.44,5.44
2016,Alabama,1,7.25,7.25,7.25,240.01,7.59,7.59
2016,Alaska,2,9.75,9.75,9.75,240.01,10.17,10.17
2016,Arizona,4,8.05,8.05,8.05,240.01,8.40,8.40
2016,Arkansas,5,8.00,8.00,8.00,240.01,8.35,8.35
2016,California,6,10.00,10.00,10.00,240.01,10.43,10.43
2016,Colorado,8,8.31,8.31,8.31,240.01,8.67,8.67
2016,Connecticut,9,9.60,9.60,9.60,240.01,10.02,10.02
2016,Delaware,10,8.25,8.25,8.25,240.01,8.61,8.61
2016,District of Columbia,,11.50,11.50,11.50,240.01,12.00,12.00
2016,Federal (FLSA),,7.25,7.25,7.25,240.01,7.56,7.56
2016,Florida,12,8.05,8.05,8.05,240.01,8.40,8.40
2016,Georgia,13,5.15,5.15,5.15,240.01,5.37,5.37
2016,Hawaii,15,8.50,8.50,8.50,240.01,8.87,8.87
2016,Idaho,16,7.25,7.25,7.25,240.01,7.56,7.56
2016,Illinois,17,8.25,8.25,8.25,240.01,8.61,8.61
2016,Indiana,18,7.25,7.25,7.25,240.01,7.56,7.56
2016,Iowa,19,7.25,7.25,7.25,240.01,7.56,7.56
2016,Kansas,20,7.25,7.25,7.25,240.01,7.56,7.56
2016,Kentucky,21,7.25,7.25,7.25,240.01,7.56,7.56
2016,Louisiana,22,7.25,7.25,7.25,240.01,7.59,7.59
2016,Maine,23,7.50,7.50,7.50,240.01,7.82,7.82
2016,Maryland,24,8.75,8.75,8.75,240.01,9.13,9.13
2016,Massachusetts,25,10.00,10.00,10.00,240.01,10.43,10.43
2016,Michigan,26,8.50,8.50,8.50,240.01,8.87,8.87
2016,Minnesota,27,8.38,9.50,7.25,240.01,9.91,7.56
2016,Mississippi,28,7.25,7.25,7.25,240.01,7.59,7.59
2016,Missouri,29,7.65,7.65,7.65,240.01,7.98,7.98
2016,Montana,30,8.05,8.05,8.05,240.01,8.40,8.40
2016,Nebraska,31,9.00,9.00,9.00,240.01,9.39,9.39
2016,Nevada,32,7.75,8.25,7.25,240.01,8.61,7.56
2016,New Hampshire,33,7.25,7.25,7.25,240.01,7.56,7.56
2016,New Jersey,34,8.38,8.38,8.38,240.01,8.74,8.74
2016,New Mexico,35,7.50,7.50,7.50,240.01,7.82,7.82
2016,New York,36,9.00,9.00,9.00,240.01,9.39,9.39
2016,North Carolina,37,7.25,7.25,7.25,240.01,7.56,7.56
2016,North Dakota,38,7.25,7.25,7.25,240.01,7.56,7.56
2016,Ohio,39,7.68,8.10,7.25,240.01,8.45,7.56
2016,Oklahoma,40,4.63,7.25,2.00,240.01,7.56,2.09
2016,Oregon,41,9.75,9.75,9.75,240.01,10.17,10.17
2016,Pennsylvania,42,7.25,7.25,7.25,240.01,7.56,7.56
2016,Rhode Island,44,9.60,9.60,9.60,240.01,10.02,10.02
2016,South Carolina,45,7.25,7.25,7.25,240.01,7.59,7.59
2016,South Dakota,46,8.55,8.55,8.55,240.01,8.92,8.92
2016,Tennessee,47,7.25,7.25,7.25,240.01,7.59,7.59
2016,Texas,48,7.25,7.25,7.25,240.01,7.56,7.56
2016,Utah,49,7.25,7.25,7.25,240.01,7.56,7.56
2016,Vermont,50,9.60,9.60,9.60,240.01,10.02,10.02
2016,Virginia,51,7.25,7.25,7.25,240.01,7.56,7.56
2016,Washington,53,9.47,9.47,9.47,240.01,9.88,9.88
2016,West Virginia,54,8.75,8.75,8.75,240.01,9.13,9.13
2016,Wisconsin,55,7.25,7.25,7.25,240.01,7.56,7.56
2016,Wyoming,56,5.15,5.15,5.15,240.01,5.37,5.37
2017,Alabama,1,7.25,7.25,7.25,245.12,7.40,7.40
2017,Alaska,2,9.80,9.80,9.80,245.12,10.01,10.01
2017,Arizona,4,10.00,10.00,10.00,245.12,10.22,10.22
2017,Arkansas,5,8.50,8.50,8.50,245.12,8.68,8.68
2017,California,6,10.00,10.00,10.00,245.12,10.22,10.22
2017,Colorado,8,9.30,9.30,9.30,245.12,9.50,9.50
2017,Connecticut,9,10.10,10.10,10.10,245.12,10.32,10.32
2017,Delaware,10,8.25,8.25,8.25,245.12,8.43,8.43
2017,District of Columbia,,11.50,11.50,11.50,245.12,11.75,11.75
2017,Federal (FLSA),,7.25,7.25,7.25,245.12,7.41,7.41
2017,Florida,12,8.10,8.10,8.10,245.12,8.27,8.27
2017,Georgia,13,5.15,5.15,5.15,245.12,5.26,5.26
2017,Hawaii,15,9.25,9.25,9.25,245.12,9.45,9.45
2017,Idaho,16,7.25,7.25,7.25,245.12,7.41,7.41
2017,Illinois,17,8.25,8.25,8.25,245.12,8.43,8.43
2017,Indiana,18,7.25,7.25,7.25,245.12,7.41,7.41
2017,Iowa,19,7.25,7.25,7.25,245.12,7.41,7.41
2017,Kansas,20,7.25,7.25,7.25,245.12,7.41,7.41
2017,Kentucky,21,7.25,7.25,7.25,245.12,7.41,7.41
2017,Louisiana,22,7.25,7.25,7.25,245.12,7.40,7.40
2017,Maine,23,9.00,9.00,9.00,245.12,9.19,9.19
2017,Maryland,24,8.75,8.75,8.75,245.12,8.94,8.94
2017,Massachusetts,25,11.00,11.00,11.00,245.12,11.24,11.24
2017,Michigan,26,8.90,8.90,8.90,245.12,9.09,9.09
2017,Minnesota,27,8.63,9.50,7.75,245.12,9.70,7.92
2017,Mississippi,28,7.25,7.25,7.25,245.12,7.40,7.40
2017,Missouri,29,7.70,7.70,7.70,245.12,7.87,7.87
2017,Montana,30,8.15,8.15,8.15,245.12,8.33,8.33
2017,Nebraska,31,9.00,9.00,9.00,245.12,9.19,9.19
2017,Nevada,32,7.75,8.25,7.25,245.12,8.43,7.41
2017,New Hampshire,33,7.25,7.25,7.25,245.12,7.41,7.41
2017,New Jersey,34,8.44,8.44,8.44,245.12,8.62,8.62
2017,New Mexico,35,7.50,7.50,7.50,245.12,7.66,7.66
2017,New York,36,9.70,9.70,9.70,245.12,9.91,9.91
2017,North Carolina,37,7.25,7.25,7.25,245.12,7.41,7.41
2017,North Dakota,38,7.25,7.25,7.25,245.12,7.41,7.41
2017,Ohio,39,8.15,8.15,8.15,245.12,8.33,8.33
2017,Oklahoma,40,4.63,7.25,2.00,245.12,7.41,2.04
2017,Oregon,41,9.75,9.75,9.75,245.12,9.96,9.96
2017,Pennsylvania,42,7.25,7.25,7.25,245.12,7.41,7.41
2017,Rhode Island,44,9.60,9.60,9.60,245.12,9.81,9.81
2017,South Carolina,45,7.25,7.25,7.25,245.12,7.40,7.40
2017,South Dakota,46,8.65,8.65,8.65,245.12,8.84,8.84
2017,Tennessee,47,7.25,7.25,7.25,245.12,7.40,7.40
2017,Texas,48,7.25,7.25,7.25,245.12,7.41,7.41
2017,Utah,49,7.25,7.25,7.25,245.12,7.41,7.41
2017,Vermont,50,10.00,10.00,10.00,245.12,10.22,10.22
2017,Virginia,51,7.25,7.25,7.25,245.12,7.41,7.41
2017,Washington,53,11.00,11.00,11.00,245.12,11.24,11.24
2017,West Virginia,54,8.75,8.75,8.75,245.12,8.94,8.94
2017,Wisconsin,55,7.25,7.25,7.25,245.12,7.41,7.41
2017,Wyoming,56,5.15,5.15,5.15,245.12,5.26,5.26
